inquiry_id,report_id,bureau,inquiry_date,creditor_name
3374,887,TransUnion,2022-05-06,Wells Fargo
3375,887,Experian,2022-04-11,Barclays
3376,888,Experian,2022-11-27,KeyBank
3377,888,TransUnion,2022-11-19,KeyBank
3378,889,Experian,2021-09-27,Portfolio Recovery
3379,889,TransUnion,2021-12-31,Citi
3380,890,Equifax,2022-11-05,Fifth Third
3381,891,Equifax,2022-11-06,Rocket Mortgage
3382,892,Equifax,2022-02-27,AT&T
3383,892,Equifax,2021-12-22,Capital One
3384,892,Experian,2022-05-23,LVNV Funding
3385,896,Equifax,2020-02-22,Truist
3386,898,Equifax,2020-09-13,Wells Fargo
3387,898,TransUnion,2021-02-28,Synchrony
3388,899,TransUnion,2021-09-06,LVNV Funding
3389,899,Experian,2021-06-04,KeyBank
3390,899,Experian,2021-09-11,Regions Bank
3391,899,Experian,2021-05-08,Quicken Loans
3392,899,TransUnion,2021-03-27,Truist
3393,899,Experian,2021-12-10,Upgrade
3394,899,Experian,2021-12-30,Midland Credit
3395,899,Equifax,2021-07-20,Truist
3396,899,Equifax,2021-05-15,LVNV Funding
3397,900,TransUnion,2022-01-29,GEMB/JCP
3398,900,Equifax,2021-10-19,Upgrade
3399,900,Experian,2022-07-13,GTE Southwest
3400,900,Experian,2021-10-12,Upgrade
3401,900,Equifax,2021-11-02,American Express
3402,900,Experian,2022-07-22,Sallie Mae
3403,900,Experian,2021-09-11,Bank of America
3404,900,TransUnion,2021-11-14,TD Bank
3405,900,Equifax,2021-11-02,American Express
3406,900,Equifax,2021-09-27,American Express
3407,900,Experian,2022-03-03,Toyota Motor Credit
3408,901,Equifax,2022-07-08,Pennymac
3409,901,Equifax,2022-06-02,Marcus by Goldman
3410,901,Equifax,2022-09-28,GTE Southwest
3411,901,Equifax,2022-10-30,Marcus by Goldman
3412,901,TransUnion,2021-11-21,Capital One
3413,901,TransUnion,2022-04-26,Cavalry Portfolio
3414,901,Experian,2022-04-17,KeyBank
3415,902,TransUnion,2023-02-13,American Express
3416,902,TransUnion,2022-11-07,TD Bank
3417,902,TransUnion,2022-03-28,USAA
3418,902,Experian,2023-01-23,LVNV Funding
3419,902,TransUnion,2022-07-26,Regions Bank
3420,904,TransUnion,2022-01-16,USAA
3421,904,Equifax,2022-02-23,Santander
3422,904,Equifax,2021-10-10,Bank of America
3423,905,TransUnion,2023-04-17,LendingClub
3424,908,TransUnion,2021-07-02,Fifth Third
3425,908,Experian,2021-07-08,Ally Financial
3426,908,TransUnion,2021-01-21,Santander
3427,909,Experian,2021-01-21,Verizon
3428,910,Equifax,2020-05-08,LVNV Funding
3429,910,Experian,2020-07-21,Verizon
3430,910,TransUnion,2020-08-28,Fifth Third
3431,910,Equifax,2020-05-31,LVNV Funding
3432,911,Equifax,2020-06-11,Portfolio Recovery
3433,911,TransUnion,2020-08-20,KeyBank
3434,911,Equifax,2020-11-08,Regions Bank
3435,911,Experian,2020-12-09,Navient
3436,911,Equifax,2020-08-23,Chase
3437,911,TransUnion,2020-08-02,Quicken Loans
3438,911,Equifax,2020-12-19,Navient
3439,911,Equifax,2020-04-07,Barclays
3440,911,Experian,2021-01-31,Synchrony
3441,912,TransUnion,2021-08-10,KeyBank
3442,912,TransUnion,2021-07-22,American Express
3443,912,TransUnion,2021-04-17,USAA
3444,912,TransUnion,2021-05-26,Jefferson Capital
3445,912,TransUnion,2021-06-10,Citi
3446,912,Equifax,2021-06-01,Navy Federal
3447,912,Experian,2020-12-28,Navient
3448,912,TransUnion,2020-11-03,HSBC
3449,912,TransUnion,2020-10-15,Synchrony
3450,912,TransUnion,2021-08-31,GTE Southwest
3451,913,TransUnion,2021-09-25,SoFi
3452,913,Experian,2022-01-17,LendingClub
3453,913,Experian,2021-10-13,Midland Credit
3454,914,Experian,2022-04-30,Chase
3455,914,Experian,2022-06-18,Portfolio Recovery
3456,914,Experian,2022-10-19,Sallie Mae
3457,915,TransUnion,2020-05-06,Navient
3458,916,Equifax,2020-11-10,LVNV Funding
3459,916,Experian,2021-07-30,GTE Southwest
3460,917,TransUnion,2023-08-24,Quicken Loans
3461,917,Equifax,2023-08-22,TD Bank
3462,918,TransUnion,2020-07-22,Rocket Mortgage
3463,918,TransUnion,2020-02-02,TD Bank
3464,918,Equifax,2020-06-13,Navient
3465,919,TransUnion,2020-12-05,AT&T
3466,919,TransUnion,2020-06-20,KeyBank
3467,919,Experian,2020-07-14,Bank of America
3468,920,Equifax,2020-10-29,AT&T
3469,920,TransUnion,2021-08-14,Sallie Mae
3470,920,TransUnion,2021-07-14,Regions Bank
3471,921,TransUnion,2022-07-30,Ford Motor Credit
3472,921,TransUnion,2022-06-04,Rocket Mortgage
3473,921,Experian,2022-08-05,AT&T
3474,921,Experian,2022-11-05,Bank of America
3475,921,TransUnion,2022-12-01,AT&T
3476,922,Experian,2022-07-01,Rocket Mortgage
3477,922,Experian,2022-07-01,Rocket Mortgage
3478,922,Experian,2022-11-15,Sallie Mae
3479,922,Experian,2022-08-11,Verizon
3480,922,Experian,2022-09-28,Bank of America
3481,922,TransUnion,2023-01-02,Jefferson Capital
3482,923,TransUnion,2021-05-26,Pennymac
3483,923,Equifax,2022-02-06,LendingClub
3484,923,TransUnion,2021-05-19,Navient
3485,923,Experian,2021-08-30,Chase
3486,923,Experian,2021-07-11,Barclays
3487,923,Equifax,2021-10-15,SoFi
3488,924,Experian,2019-12-31,Sallie Mae
3489,924,TransUnion,2020-05-21,Ford Motor Credit
3490,924,TransUnion,2020-06-21,Rocket Mortgage
3491,924,Equifax,2020-07-12,AT&T
3492,924,TransUnion,2020-01-06,Synchrony
3493,925,Equifax,2020-05-30,GEMB/JCP
3494,925,Equifax,2020-10-10,HSBC
3495,925,TransUnion,2021-01-15,Chase
3496,925,Equifax,2021-04-08,Marcus by Goldman
3497,925,TransUnion,2021-01-15,Chase
3498,926,Equifax,2021-02-07,Citi
3499,926,Experian,2021-01-02,Jefferson Capital
3500,926,TransUnion,2021-06-05,KeyBank
3501,926,Experian,2021-06-22,GTE Southwest
3502,927,Equifax,2021-09-05,SoFi
3503,927,TransUnion,2021-06-03,Portfolio Recovery
3504,929,Equifax,2023-05-24,Midland Credit
3505,929,TransUnion,2023-01-14,Navient
3506,929,TransUnion,2023-07-13,Bank of America
3507,929,Equifax,2023-06-20,Barclays
3508,930,Experian,2023-01-29,LVNV Funding
3509,930,TransUnion,2023-04-07,Barclays
3510,930,Equifax,2023-02-10,GEMB/JCP
3511,930,Experian,2023-08-11,HSBC
3512,930,Equifax,2023-09-13,Regions Bank
3513,930,Experian,2023-06-07,Wells Fargo
3514,931,Experian,2023-09-16,LendingClub
3515,931,Experian,2024-03-31,Barclays
3516,931,TransUnion,2023-06-25,Discover
3517,932,Experian,2022-07-26,TD Bank
3518,932,Equifax,2022-12-22,Portfolio Recovery
3519,932,Equifax,2023-02-27,Pennymac
3520,932,Equifax,2022-07-06,Citi
3521,932,Equifax,2022-12-22,Portfolio Recovery
3522,932,Equifax,2022-11-03,Navy Federal
3523,932,Equifax,2022-08-13,Wells Fargo
3524,933,Equifax,2023-03-10,Barclays
3525,933,Equifax,2022-11-16,TD Bank
3526,933,Equifax,2022-08-12,Discover
3527,933,TransUnion,2022-12-04,Ford Motor Credit
3528,933,TransUnion,2023-07-02,Ally Financial
3529,934,Experian,2023-05-02,SoFi
3530,934,TransUnion,2023-04-11,GEMB/JCP
3531,934,TransUnion,2024-02-18,Ally Financial
3532,934,TransUnion,2023-05-01,Quicken Loans
3533,934,Equifax,2023-09-14,Upgrade
3534,934,TransUnion,2023-10-30,Cavalry Portfolio
3535,934,Experian,2023-11-24,Chase
3536,934,TransUnion,2023-12-04,Marcus by Goldman
3537,934,Experian,2023-07-20,Fifth Third
3538,935,Experian,2021-09-03,SoFi
3539,935,Equifax,2021-10-19,TD Bank
3540,935,Equifax,2021-07-04,Ford Motor Credit
3541,935,TransUnion,2021-09-24,Quicken Loans
3542,936,Experian,2021-11-03,LVNV Funding
3543,936,Equifax,2021-11-06,Sallie Mae
3544,936,Equifax,2022-02-01,Bank of America
3545,936,TransUnion,2021-10-27,PNC Bank
3546,936,Equifax,2021-04-09,Synchrony
3547,936,TransUnion,2021-05-04,Cavalry Portfolio
3548,936,TransUnion,2022-02-07,Ally Financial
3549,937,Equifax,2022-01-14,Sallie Mae
3550,937,Equifax,2022-01-14,Sallie Mae
3551,937,Equifax,2022-07-29,SoFi
3552,937,Experian,2022-10-05,Capital One
3553,937,Experian,2022-06-19,Ford Motor Credit
3554,937,TransUnion,2022-09-24,SoFi
3555,937,Equifax,2022-08-07,Navy Federal
3556,937,TransUnion,2022-01-21,Citi
3557,937,TransUnion,2022-03-27,KeyBank
3558,937,Equifax,2022-05-13,Jefferson Capital
3559,937,TransUnion,2022-10-28,KeyBank
3560,937,TransUnion,2022-02-06,USAA
3561,938,TransUnion,2022-11-02,USAA
3562,938,TransUnion,2022-08-14,AT&T
3563,938,TransUnion,2022-07-22,Marcus by Goldman
3564,938,TransUnion,2023-02-19,American Express
3565,938,Equifax,2023-02-11,Ford Motor Credit
3566,938,Experian,2022-05-09,KeyBank
3567,938,TransUnion,2022-10-15,American Express
3568,938,Equifax,2023-02-06,Ford Motor Credit
3569,938,Experian,2022-09-01,LendingClub
3570,939,Experian,2020-08-02,SoFi
3571,939,Equifax,2020-04-11,Pennymac
3572,939,TransUnion,2020-03-06,Navient
3573,940,Equifax,2021-04-29,Chase
3574,940,Equifax,2021-06-17,Regions Bank
3575,940,Equifax,2021-05-07,USAA
3576,941,TransUnion,2022-12-28,Marcus by Goldman
3577,942,TransUnion,2023-04-19,Synchrony
3578,942,Equifax,2023-03-05,Citi
3579,943,TransUnion,2024-02-07,Rocket Mortgage
3580,943,Equifax,2024-01-18,GTE Southwest
3581,943,TransUnion,2023-09-22,Citi
3582,944,TransUnion,2023-12-07,Verizon
3583,944,Experian,2023-08-07,Midland Credit
3584,945,Equifax,2020-12-03,Chase
3585,945,Experian,2021-02-14,Santander
3586,945,TransUnion,2021-01-22,Citi
3587,946,Equifax,2022-11-23,TD Bank
3588,946,Equifax,2023-03-28,KeyBank
3589,946,TransUnion,2022-06-22,Fifth Third
3590,946,Experian,2022-10-25,Rocket Mortgage
3591,946,Experian,2022-04-18,Upgrade
3592,947,TransUnion,2023-07-04,GTE Southwest
3593,948,Experian,2020-09-01,TD Bank
3594,948,TransUnion,2020-09-06,Cavalry Portfolio
3595,948,Equifax,2021-01-20,TD Bank
3596,948,Equifax,2020-05-06,Wells Fargo
3597,948,Equifax,2020-02-17,Navient
3598,949,Experian,2020-12-24,Citi
3599,949,TransUnion,2021-01-28,Ford Motor Credit
3600,949,Experian,2021-01-14,USAA
3601,949,Experian,2020-08-06,GTE Southwest
3602,949,Experian,2020-11-30,SoFi
3603,949,Experian,2021-02-24,Truist
3604,949,TransUnion,2021-03-08,Fifth Third
3605,950,Equifax,2021-03-23,Santander
3606,950,Equifax,2020-12-19,Marcus by Goldman
3607,950,Equifax,2021-02-26,Capital One
3608,950,TransUnion,2021-04-03,Midland Credit
3609,951,Experian,2023-07-21,Sallie Mae
3610,951,TransUnion,2022-11-03,Regions Bank
3611,953,TransUnion,2024-07-21,Cavalry Portfolio
3612,953,TransUnion,2023-12-06,Marcus by Goldman
3613,954,Equifax,2024-02-10,AT&T
3614,955,Equifax,2022-05-08,Capital One
3615,955,Experian,2022-05-21,GTE Southwest
3616,955,TransUnion,2021-12-06,Ally Financial
3617,955,TransUnion,2022-03-01,USAA
3618,955,Experian,2022-01-01,Jefferson Capital
3619,955,Equifax,2021-10-30,American Express
3620,955,Experian,2022-03-02,Ally Financial
3621,955,Equifax,2021-11-05,TD Bank
3622,955,Experian,2022-01-13,KeyBank
3623,955,Equifax,2022-09-25,PNC Bank
3624,955,TransUnion,2022-08-01,GEMB/JCP
3625,955,Equifax,2022-07-01,American Express
3626,956,Equifax,2023-03-05,Navy Federal
3627,956,Equifax,2022-09-28,Rocket Mortgage
3628,956,TransUnion,2022-07-11,American Express
3629,956,Experian,2022-10-20,Portfolio Recovery
3630,958,Equifax,2020-03-19,Pennymac
3631,958,Equifax,2020-03-31,Fifth Third
3632,958,Equifax,2020-03-27,Upgrade
3633,959,Experian,2020-09-04,Citi
3634,959,Experian,2020-09-04,Citi
3635,959,Equifax,2020-11-09,American Express
3636,959,TransUnion,2020-12-01,Synchrony
3637,959,Equifax,2020-06-06,Ally Financial
3638,959,TransUnion,2020-12-01,Synchrony
3639,960,Experian,2020-12-02,Discover
3640,960,Equifax,2020-11-28,HSBC
3641,960,Experian,2020-09-15,Quicken Loans
3642,961,Equifax,2021-01-22,SoFi
3643,961,TransUnion,2021-02-11,Rocket Mortgage
3644,961,Equifax,2021-09-06,Upgrade
3645,962,Experian,2021-06-26,Fifth Third
3646,963,Experian,2022-04-10,Portfolio Recovery
3647,963,Equifax,2021-12-03,Wells Fargo
3648,963,Equifax,2022-04-29,Citi
3649,964,Equifax,2022-09-06,Fifth Third
3650,964,Experian,2022-05-20,Navient
3651,964,Experian,2022-08-01,American Express
3652,965,Equifax,2022-05-11,Quicken Loans
3653,967,TransUnion,2022-10-25,PNC Bank
3654,967,Equifax,2022-11-09,Rocket Mortgage
3655,967,Equifax,2022-11-24,Synchrony
3656,969,Equifax,2022-01-31,GTE Southwest
3657,969,TransUnion,2021-10-28,Wells Fargo
3658,969,Experian,2022-03-09,Santander
3659,970,TransUnion,2022-05-09,Bank of America
3660,970,TransUnion,2022-11-07,USAA
3661,972,Equifax,2021-08-27,Marcus by Goldman
3662,972,TransUnion,2022-02-12,American Express
3663,972,Experian,2021-09-19,Santander
3664,973,TransUnion,2022-02-03,Pennymac
3665,973,Equifax,2021-08-26,Sallie Mae
3666,974,Equifax,2023-04-06,Sallie Mae
3667,974,TransUnion,2022-07-07,Chase
3668,974,Equifax,2023-02-28,Ford Motor Credit
3669,975,Experian,2021-06-26,Cavalry Portfolio
3670,975,Equifax,2021-08-06,Barclays
3671,975,Equifax,2022-01-24,GTE Southwest
3672,975,TransUnion,2022-03-31,KeyBank
3673,975,TransUnion,2022-04-10,Regions Bank
3674,975,TransUnion,2022-03-17,Wells Fargo
3675,976,TransUnion,2022-01-11,Santander
3676,976,Experian,2022-02-21,Marcus by Goldman
3677,976,Equifax,2022-08-12,Pennymac
3678,976,Equifax,2022-09-22,Portfolio Recovery
3679,977,Experian,2023-03-13,Portfolio Recovery
3680,977,Equifax,2022-10-20,HSBC
3681,977,Experian,2022-07-06,Ally Financial
3682,977,TransUnion,2022-05-09,Marcus by Goldman
3683,977,TransUnion,2022-08-20,Navient
3684,977,Equifax,2023-01-12,Sallie Mae
3685,978,TransUnion,2023-06-27,Rocket Mortgage
3686,978,TransUnion,2023-08-04,Portfolio Recovery
3687,978,Experian,2023-01-13,Wells Fargo
3688,978,TransUnion,2023-01-19,Midland Credit
3689,978,Equifax,2023-07-03,TD Bank
3690,978,Equifax,2023-07-23,Ford Motor Credit
3691,980,Equifax,2022-05-04,Toyota Motor Credit
3692,980,Equifax,2021-11-04,Truist
3693,980,Experian,2022-06-07,TD Bank
3694,980,Experian,2022-06-18,Verizon
3695,980,TransUnion,2022-03-17,LVNV Funding
3696,981,Equifax,2023-01-21,Navy Federal
3697,981,Experian,2022-06-20,TD Bank
3698,981,Equifax,2022-12-26,USAA
3699,981,TransUnion,2022-07-12,LVNV Funding
3700,981,TransUnion,2022-12-27,Navy Federal
3701,982,Equifax,2023-04-22,Regions Bank
3702,982,Experian,2022-11-03,Santander
3703,982,TransUnion,2023-04-07,SoFi
3704,982,Experian,2022-11-21,Discover
3705,983,Experian,2022-09-14,Verizon
3706,983,TransUnion,2022-09-02,Marcus by Goldman
3707,983,Experian,2023-01-10,KeyBank
3708,983,Equifax,2022-08-07,Navy Federal
3709,983,Equifax,2022-11-05,TD Bank
3710,983,Equifax,2023-01-15,Regions Bank
3711,984,Experian,2020-02-17,SoFi
3712,984,TransUnion,2020-06-25,Ally Financial
3713,984,Experian,2019-07-04,Verizon
3714,984,Experian,2019-12-27,Santander
3715,985,TransUnion,2020-09-06,LendingClub
3716,985,Experian,2020-02-01,AT&T
3717,985,Experian,2020-03-27,Bank of America
3718,985,Experian,2020-09-25,Upgrade
3719,986,Equifax,2020-08-27,Pennymac
3720,987,Experian,2021-08-08,Chase
3721,988,TransUnion,2021-10-29,Citi
3722,988,Equifax,2022-02-21,Barclays
3723,988,TransUnion,2021-12-11,LVNV Funding
3724,988,Experian,2021-11-07,Portfolio Recovery
3725,988,TransUnion,2022-02-22,GEMB/JCP
3726,988,Experian,2022-04-28,Truist
3727,988,Equifax,2021-12-20,LendingClub
3728,988,Equifax,2021-05-25,USAA
3729,989,Equifax,2022-04-07,PNC Bank
3730,989,Experian,2022-03-03,Ally Financial
3731,989,Experian,2022-06-09,LendingClub
3732,989,Equifax,2021-10-21,Upgrade
3733,989,TransUnion,2022-08-17,Navy Federal
3734,990,Equifax,2022-03-17,Rocket Mortgage
3735,990,Experian,2022-04-19,Sallie Mae
3736,990,Experian,2022-04-04,Ford Motor Credit
3737,990,Equifax,2022-09-27,Wells Fargo
3738,990,TransUnion,2022-06-14,Fifth Third
3739,990,TransUnion,2023-02-02,Navy Federal
3740,990,Experian,2022-07-21,LVNV Funding
3741,990,Experian,2022-06-27,Barclays
3742,991,Experian,2020-10-14,Regions Bank
3743,993,Experian,2021-05-05,TD Bank
3744,993,Equifax,2021-07-02,Midland Credit
3745,993,Experian,2020-09-11,Pennymac
3746,994,TransUnion,2021-02-23,GTE Southwest
3747,995,Experian,2021-09-11,GEMB/JCP
3748,995,TransUnion,2021-06-16,Barclays
3749,995,TransUnion,2021-10-15,Bank of America
3750,995,Equifax,2021-03-09,PNC Bank
3751,995,Equifax,2021-05-26,GTE Southwest
3752,996,TransUnion,2022-11-10,Chase
3753,996,Experian,2022-06-07,Ally Financial
3754,997,TransUnion,2022-09-18,TD Bank
3755,997,Equifax,2022-04-30,Rocket Mortgage
3756,998,Equifax,2023-08-18,American Express
3757,998,Equifax,2022-12-29,TD Bank
3758,1000,Experian,2021-03-19,TD Bank
3759,1000,TransUnion,2020-09-20,TD Bank
3760,1000,Equifax,2020-05-26,Marcus by Goldman
3761,1002,Equifax,2021-05-30,Capital One
3762,1002,Equifax,2021-07-22,LVNV Funding
3763,1002,Experian,2021-04-18,Santander
3764,1003,Experian,2021-04-01,GTE Southwest
3765,1003,TransUnion,2021-03-25,KeyBank
3766,1004,TransUnion,2020-10-09,Jefferson Capital
3767,1004,Experian,2020-12-13,PNC Bank
3768,1004,TransUnion,2021-06-03,Bank of America
3769,1006,Experian,2022-08-05,Wells Fargo
3770,1006,Experian,2022-07-30,Ford Motor Credit
3771,1006,TransUnion,2022-04-20,Wells Fargo
3772,1007,TransUnion,2020-05-28,American Express
3773,1007,Equifax,2020-06-26,Truist
3774,1007,TransUnion,2020-01-25,American Express
3775,1007,TransUnion,2020-01-06,GEMB/JCP
3776,1007,TransUnion,2020-08-30,Truist
3777,1007,Equifax,2020-04-26,GEMB/JCP
3778,1007,TransUnion,2020-07-23,Discover
3779,1008,TransUnion,2020-04-23,Capital One
3780,1008,Experian,2020-09-13,LendingClub
3781,1008,TransUnion,2020-09-13,GTE Southwest
3782,1008,TransUnion,2021-02-23,TD Bank
3783,1008,TransUnion,2020-11-05,Ally Financial
3784,1008,TransUnion,2020-10-27,Truist
3785,1009,TransUnion,2020-10-08,Verizon
3786,1009,Equifax,2021-04-19,Truist
3787,1009,Equifax,2020-11-16,Synchrony
3788,1009,Equifax,2020-12-17,Synchrony
3789,1009,Experian,2021-07-22,TD Bank
3790,1010,Experian,2021-07-20,HSBC
3791,1010,TransUnion,2021-04-17,Jefferson Capital
3792,1010,TransUnion,2021-10-15,Bank of America
3793,1010,Experian,2021-02-24,LendingClub
3794,1010,Equifax,2021-05-21,Marcus by Goldman
3795,1010,TransUnion,2020-12-01,Wells Fargo
3796,1010,Experian,2021-08-03,Synchrony
3797,1010,Experian,2021-09-05,Midland Credit
3798,1010,Experian,2021-07-04,Cavalry Portfolio
3799,1010,Experian,2021-07-04,Cavalry Portfolio
3800,1011,Equifax,2020-04-22,Cavalry Portfolio
3801,1011,Equifax,2020-11-02,Santander
3802,1012,Experian,2020-12-05,Sallie Mae
3803,1012,Equifax,2020-09-12,HSBC
3804,1013,Experian,2021-07-11,Midland Credit
3805,1014,Experian,2021-11-09,GTE Southwest
3806,1014,Experian,2022-04-30,Truist
3807,1014,Experian,2022-03-08,American Express
3808,1015,TransUnion,2019-06-14,KeyBank
3809,1015,TransUnion,2019-04-24,Barclays
3810,1015,Experian,2019-07-26,Chase
3811,1015,TransUnion,2019-06-26,Truist
3812,1015,TransUnion,2019-10-22,PNC Bank
3813,1015,Equifax,2019-07-13,Ally Financial
3814,1016,Equifax,2020-08-31,Marcus by Goldman
3815,1016,Experian,2019-11-01,Rocket Mortgage
3816,1017,TransUnion,2022-04-10,Pennymac
3817,1017,TransUnion,2022-04-10,Pennymac
3818,1017,Experian,2022-01-14,LVNV Funding
3819,1017,TransUnion,2022-02-05,Midland Credit
3820,1018,TransUnion,2022-07-29,USAA
3821,1018,Experian,2022-10-26,Discover
3822,1018,Experian,2022-04-19,Capital One
3823,1018,Equifax,2022-06-28,Discover
3824,1018,TransUnion,2022-11-07,Upgrade
3825,1018,Equifax,2022-04-13,Regions Bank
3826,1019,Experian,2023-06-16,Pennymac
3827,1020,Equifax,2022-12-26,Fifth Third
3828,1020,TransUnion,2022-11-09,Rocket Mortgage
3829,1021,Experian,2023-04-17,Truist
3830,1021,TransUnion,2023-07-12,Discover
3831,1021,TransUnion,2023-05-18,Fifth Third
3832,1022,Experian,2023-09-26,Quicken Loans
3833,1022,Experian,2023-09-26,Quicken Loans
3834,1022,Equifax,2023-05-04,Ford Motor Credit
3835,1023,Experian,2023-01-13,Toyota Motor Credit
3836,1023,Experian,2023-02-18,Ford Motor Credit
3837,1024,Experian,2023-08-11,Ford Motor Credit
3838,1025,Experian,2023-08-18,Rocket Mortgage
3839,1025,TransUnion,2024-03-12,Wells Fargo
3840,1025,Experian,2024-06-06,Chase
3841,1026,TransUnion,2021-09-08,Upgrade
3842,1026,Experian,2021-09-18,SoFi
3843,1026,Equifax,2021-06-27,Capital One
3844,1027,Equifax,2020-06-20,Sallie Mae
3845,1027,Experian,2021-06-04,Fifth Third
3846,1027,TransUnion,2020-11-12,Midland Credit
3847,1027,Experian,2020-11-10,Upgrade
3848,1027,Experian,2020-12-20,PNC Bank
3849,1027,Experian,2021-02-10,Ford Motor Credit
3850,1027,Experian,2020-11-17,Ally Financial
3851,1028,Equifax,2020-01-16,Santander
3852,1029,Experian,2023-10-29,HSBC
3853,1029,Equifax,2023-06-15,Jefferson Capital
3854,1029,Equifax,2023-01-29,LVNV Funding
3855,1029,Equifax,2023-11-09,Marcus by Goldman
3856,1029,Experian,2023-10-06,Bank of America
3857,1029,Experian,2023-05-12,Sallie Mae
